Pct_Delta,PCT_Change,M_P_NTV,M_P_STR,M_P_DIS_BAN,M_P_RAD,M_P_DIS_AFF,M_P_CEM,M_P_SEM,M_P_Total_Social,TlncT_P_NTV,TlncT_P_STR,TlncT_P_DIS_BAN,TlncT_P_RAD,TlncT_P_DIS_AFF,TlncT_P_CEM,TlncT_P_SEM,TlncT_P_Total_Social,CPT_P_NTV,CPT_P_STR,CPT_P_DIS_BAN,CPT_P_RAD,CPT_P_DIS_AFF,CPT_P_CEM,CPT_P_SEM,CPT_P_Total_Social,MCPT_P_NTV,MCPT_P_STR,MCPT_P_DIS_BAN,MCPT_P_RAD,MCPT_P_DIS_AFF,MCPT_P_CEM,MCPT_P_SEM,MCPT_P_Total_Social,nMCPT_P_NTV,nMCPT_P_STR,nMCPT_P_DIS_BAN,nMCPT_P_RAD,nMCPT_P_DIS_AFF,nMCPT_P_CEM,nMCPT_P_SEM,nMCPT_P_Total_Social,nMTIncT_P_NTV,nMTIncT_P_STR,nMTIncT_P_DIS_BAN,nMTIncT_P_RAD,nMTIncT_P_DIS_AFF,nMTIncT_P_CEM,nMTIncT_P_SEM,nMTIncT_P_Total_Social
0.199622166,158.8,8198327.63,3183827.386,592174.4444,382639.716,112566.968,20363.27654,1553198.567,5633705.408,355316.7694,176793.2124,64272.87022,20136.6963,15814.81255,2709.968014,142703.7604,423744.2472,23.07329216,18.00876483,9.213443282,19.00210989,7.117818669,7.514212872,10.88407595,13.29506051,84.36475225,41.88836372,19.31974735,35.19418823,12.06565657,10.019739,23.66505703,31.7822275,84.16937311,41.81818874,19.29084698,35.14957988,12.05243892,10.01371585,23.62813796,31.72767137,19480.54815,15226.99802,6139.434364,2177.207906,1867.953345,406.7076966,13147.0247,35512.88301
0.199496539,158.9,8203490.305,3185832.315,592547.3502,382880.673,112637.854,20376.09976,1554176.652,5637253.081,355377.9641,176841.076,64292.17202,20143.5428,15820.68757,2711.24781,142745.0908,423855.8716,23.08384631,18.01522806,9.216477397,19.00761335,7.119656052,7.51539556,10.88777655,13.29992919,84.40320131,41.90339245,19.3261063,35.20437808,12.0687702,10.02131554,23.67310065,31.79383725,84.20774544,41.83319702,19.29719842,35.15976002,12.05555012,10.01529194,23.63617155,31.73926488,19483.93289,15231.12046,6141.278515,2177.948159,1868.647268,406.8997664,13150.83239,35522.2662
0.2,159,8208652.98,3187837.244,592920.256,383121.63,112708.74,20388.92298,1555154.737,5640800.754,355439.1309,176888.9225,64311.46746,20150.38732,15826.56108,2712.527405,142786.4071,423967.4553,23.09439864,18.02168954,9.219510601,19.01311493,7.121492752,7.516577691,10.89147608,13.30479659,84.44164366,41.91841711,19.33246334,35.21456447,12.07188268,10.02289134,23.68114194,31.80544393,84.24611107,41.84820123,19.30354795,35.1699367,12.05866017,10.01686729,23.64420282,31.75085533,19487.31609,15235.24142,6143.122059,2178.688198,1869.341012,407.0918059,13154.63878,35531.64597
0.200502828,159.1,8213815.655,3189842.173,593293.1618,383362.587,112779.626,20401.7462,1556132.821,5644348.428,355500.2699,176936.7518,64330.75656,20157.22986,15832.43307,2713.806799,142827.7093,424078.9983,23.10494914,18.02814927,9.222542895,19.01861465,7.123328771,7.517759264,10.89517453,13.30966271,84.4800793,41.93343772,19.33881847,35.2247474,12.074994,10.0244664,23.6891809,31.81704755,84.28447,41.86320139,19.30989557,35.18010992,12.06176905,10.0184419,23.65223177,31.76244271,19490.69776,15239.36091,6144.964996,2179.428023,1870.034578,407.2838153,13158.44388,35541.02233
0.200376884,159.2,8218978.329,3191847.102,593666.0676,383603.544,112850.512,20414.56942,1557110.906,5647896.101,355561.381,176984.564,64350.03932,20164.07042,15838.30355,2715.085991,142868.9976,424190.5005,23.11549782,18.03460726,9.225574279,19.0241125,7.12516411,7.518940281,10.89887192,13.31452754,84.51850823,41.94845426,19.3451717,35.23492688,12.07810416,10.02604072,23.69721754,31.8286481,84.32282225,41.87819749,19.31624129,35.19027969,12.06487679,10.02001577,23.66025839,31.77402703,19494.0779,15243.47891,6146.807329,2180.167634,1870.727964,407.4757945,13162.24768,35550.39527
0.200251099,159.3,8224141.004,3193852.031,594038.9735,383844.501,112921.398,20427.39265,1558088.991,5651443.775,355622.4644,177032.3591,64369.31575,20170.909,15844.17252,2716.364983,142910.2718,424301.9622,23.12604469,18.0410635,9.228604756,19.02960848,7.126998768,7.520120741,10.90256824,13.31939109,84.55693048,41.96346675,19.35152302,35.2451029,12.08121318,10.0276143,23.70525185,31.84024558,84.36116781,41.89318955,19.32258511,35.20044601,12.06798338,10.02158889,23.6682827,31.78560829,19497.45652,15247.59545,6148.649056,2180.907031,1871.421173,407.6677435,13166.0502,35559.76481
0.200125471,159.4,8229303.679,3195856.961,594411.8793,384085.458,112992.284,20440.21587,1559067.076,5654991.448,355683.52,177080.137,64388.58585,20177.74561,15850.03997,2717.643774,142951.5321,424413.3832,23.13658974,18.047518,9.231634325,19.0351026,7.128832747,7.521300645,10.90626349,13.32425336,84.59534603,41.97847519,19.35787245,35.25527548,12.08432104,10.02918713,23.71328385,31.85184001,84.39950669,41.90817756,19.32892703,35.21060889,12.07108881,10.02316127,23.67630469,31.79718649,19500.8336,15251.71051,6150.490179,2181.646215,1872.114202,407.8596624,13169.85143,35569.13094
0.2,159.5,8234466.354,3197861.89,594784.7851,384326.415,113063.17,20453.03909,1560045.16,5658539.122,355744.5479,177127.8979,64407.84963,20184.58025,15855.90592,2718.922364,142992.7783,424524.7637,23.14713297,18.05397076,9.234662987,19.04059487,7.130666047,7.522479995,10.90995768,13.32911435,84.63375489,41.99347959,19.36421997,35.26544461,12.08742776,10.03075923,23.72131353,31.86343137,84.43783889,41.92316152,19.33526705,35.22076832,12.0741931,10.02473292,23.68432436,31.80876163,19504.20916,15255.8241,6152.330698,2182.385185,1872.807054,408.0515512,13173.65137,35578.49367
0.199874687,159.6,8239629.029,3199866.819,595157.6909,384567.372,113134.056,20465.86231,1561023.245,5662086.795,355805.5481,177175.6417,64427.1071,20191.41291,15861.77036,2720.200754,143034.0107,424636.1037,23.15767439,18.06042178,9.237690744,19.04608527,7.13249867,7.52365879,10.9136508,13.33397407,84.67215708,42.00847994,19.37056559,35.2756103,12.09053332,10.03233059,23.7293409,31.87501968,84.47616443,41.93814145,19.34160517,35.23092432,12.07729623,10.02630382,23.69234172,31.82033373,19507.5832,15259.93622,6154.170614,2183.123943,1873.499727,408.2434099,13177.45002,35587.853
0.19974953,159.7,8244791.704,3201871.748,595530.5968,384808.329,113204.942,20478.68553,1562001.33,5665634.469,355866.5206,177223.3685,64446.35826,20198.24361,15867.6333,2721.478944,143075.229,424747.4032,23.168214,18.06687106,9.240717596,19.05157381,7.134330615,7.524837031,10.91734286,13.33883251,84.71055259,42.02347625,19.37690932,35.28577256,12.09363774,10.03390121,23.73736595,31.88660494,84.5144833,41.95311734,19.3479414,35.24107688,12.08039822,10.02787399,23.70035677,31.83190278,19510.95571,15264.04687,6156.009928,2183.862487,1874.192223,408.4352386,13181.24739,35597.20893
0.199624531,159.8,8249954.378,3203876.677,595903.5026,385049.286,113275.828,20491.50876,1562979.415,5669182.142,355927.4655,177271.0782,64465.60311,20205.07234,15873.49472,2722.756933,143116.4335,424858.6622,23.17875179,18.07331861,9.243743544,19.0570605,7.136161883,7.526014719,10.92103385,13.34368967,84.74894144,42.03846853,19.38325115,35.29593138,12.09674101,10.03547109,23.7453887,31.89818716,84.55279552,41.9680892,19.35427574,35.251226,12.08349907,10.02944342,23.70836952,31.84346878,19514.32671,15268.15606,6157.848639,2184.600819,1874.884541,408.6270373,13185.04348,35606.56147
0.199499687,159.9,8255117.053,3205881.606,596276.4084,385290.243,113346.714,20504.33198,1563957.499,5672729.815,355988.3827,177318.771,64484.84167,20211.8991,15879.35465,2724.034723,143157.624,424969.8809,23.18928778,18.07976442,9.246768588,19.06254534,7.137992475,7.527191854,10.92472378,13.34854556,84.78732362,42.05345677,19.38959109,35.30608676,12.09984314,10.03704024,23.75340913,31.90976632,84.59110108,41.98305703,19.36060818,35.2613717,12.08659877,10.03101212,23.71637995,31.85503173,19517.69618,15272.26378,6159.686749,2185.338938,1875.576681,408.8188059,13188.83828,35615.91062
0.2,160,8260279.728,3207886.535,596649.3142,385531.2,113417.6,20517.1552,1564935.584,5676277.489,356049.2724,177366.4467,64504.07394,20218.7239,15885.21307,2725.312313,143198.8006,425081.0592,23.19982196,18.0862085,9.24979273,19.06802832,7.139822392,7.528368437,10.92841265,13.35340017,84.82569913,42.06844098,19.39592914,35.31623872,12.10294412,10.03860865,23.76142726,31.92134244,84.6294,41.99802083,19.36693874,35.27151397,12.08969732,10.03258007,23.72438808,31.86659165,19521.06414,15276.37004,6161.524258,2186.076845,1876.268644,409.0105446,13192.6318,35625.25639
0.200499688,160.1,8265442.403,3209891.464,597022.22,385772.157,113488.486,20529.97842,1565913.669,5679825.162,356110.1346,177414.1054,64523.29993,20225.54674,15891.06999,2726.589703,143239.9633,425192.1972,23.21035433,18.09265084,9.252815971,19.07350945,7.141651634,7.529544469,10.93210046,13.35825351,84.864068,42.08342117,19.4022653,35.32638726,12.10604396,10.04017632,23.76944309,31.93291552,84.66769227,42.01298062,19.37326741,35.28165282,12.09279474,10.0341473,23.73239392,31.87814853,19524.43058,15280.47483,6163.361166,2186.81454,1876.960429,409.2022533,13196.42405,35634.59877
0.200374532,160.2,8270605.078,3211896.393,597395.1259,386013.114,113559.372,20542.80164,1566891.753,5683372.836,356170.9692,177461.7472,64542.51963,20232.36762,15896.92542,2727.866894,143281.1121,425303.2949,23.22088489,18.09909146,9.255838311,19.07898874,7.143480203,7.530719951,10.93578721,13.36310559,84.90243022,42.09839734,19.40859957,35.33653237,12.10914266,10.04174326,23.77745661,31.94448556,84.70597791,42.02793639,19.37959419,35.29178825,12.09589101,10.03571379,23.74039745,31.88970237,19527.79551,15284.57816,6165.197475,2187.552023,1877.652037,409.3939321,13200.21501,35643.93778
0.200249532,160.3,8275767.752,3213901.322,597768.0317,386254.071,113630.258,20555.62487,1567869.838,5686920.509,356231.7764,177509.372,64561.73306,20239.18654,15902.77934,2729.143886,143322.2471,425414.3523,23.23141365,18.10553035,9.25885975,19.08446618,7.145308098,7.531894882,10.9394729,13.36795639,84.9407858,42.11336949,19.41493196,35.34667407,12.11224021,10.04330947,23.78546784,31.95605256,84.74425692,42.04288814,19.38591909,35.30192027,12.09898614,10.03727954,23.74839868,31.90125318,19531.15893,15288.68003,6167.033185,2188.289294,1878.343469,409.585581,13204.0047,35653.27341
0.200124688,160.4,8280930.427,3215906.251,598140.9375,386495.028,113701.144,20568.44809,1568847.923,5690468.183,356292.5561,177556.9799,64580.94023,20246.0035,15908.63177,2730.420678,143363.3682,425525.3696,23.24194061,18.11196751,9.261880291,19.08994177,7.14713532,7.533069263,10.94315754,13.37280592,84.97913473,42.12833762,19.42126246,35.35681235,12.11533663,10.04487495,23.79347676,31.96761653,84.7825293,42.05783588,19.3922421,35.31204887,12.10208014,10.03884457,23.75639761,31.91280096,19534.52084,15292.78045,6168.868296,2189.026354,1879.034723,409.7772,13207.7931,35662.60567
0.2,160.5,8286093.102,3217911.18,598513.8433,386735.985,113772.03,20581.27131,1569826.008,5694015.856,356353.3083,177604.5709,64600.14113,20252.81851,15914.4827,2731.697272,143404.4754,425636.3467,23.25246576,18.11840294,9.264899934,19.09541552,7.14896187,7.534243095,10.94684111,13.37765419,85.01747704,42.14330175,19.42759108,35.36694722,12.11843191,10.04643969,23.80148339,31.97917747,84.82079506,42.07277962,19.39856324,35.32217406,12.10517299,10.04040886,23.76439426,31.92434571,19537.88124,15296.87941,6170.702809,2189.763203,1879.725801,409.9687891,13211.58024,35671.93456
0.199875467,160.6,8291255.777,3219916.11,598886.7491,386976.942,113842.916,20594.09453,1570804.092,5697563.529,356414.0332,177652.145,64619.33579,20259.63157,15920.33214,2732.973667,143445.5689,425747.2837,23.26298912,18.12483665,9.267918679,19.10088743,7.150787749,7.535416379,10.95052364,13.38250119,85.05581272,42.15826186,19.43391782,35.37707868,12.12152605,10.0480037,23.80948773,31.99073538,84.8590542,42.08771935,19.40488249,35.33229585,12.10826471,10.04197242,23.77238861,31.93588744,19541.24013,15300.97691,6172.536725,2190.49984,1880.416702,410.1603484,13215.3661,35681.26008
0.199751089,160.7,8296418.452,3221921.039,599259.655,387217.899,113913.802,20606.91775,1571782.177,5701111.203,356474.7307,177699.7022,64638.52419,20266.44267,15926.18008,2734.249863,143486.6485,425858.1806,23.27351068,18.13126864,9.270936528,19.1063575,7.152612958,7.536589116,10.9542051,13.38734692,85.09414177,42.17321798,19.44024268,35.38720674,12.12461906,10.04956699,23.81748977,32.00229027,84.89730673,42.10265509,19.41119987,35.34241423,12.11135529,10.04353525,23.78038067,31.94742615,19544.59752,15305.07296,6174.370043,2191.236266,1881.107427,410.3518779,13219.15068,35690.58225
0.199626866,160.8,8301581.127,3223925.968,599632.5608,387458.856,113984.688,20619.74098,1572760.262,5704658.876,356535.4009,177747.2426,64657.70635,20273.25183,15932.02653,2735.52586,143527.7143,425969.0374,23.28403044,18.13769891,9.27395348,19.11182573,7.154437496,7.537761305,10.95788552,13.39219139,85.13246422,42.18817009,19.44656566,35.39733139,12.12771093,10.05112954,23.82548952,32.01384214,84.93555266,42.11758683,19.41751537,35.35252922,12.11444474,10.04509735,23.78837045,31.95896184,19547.9534,15309.16755,6176.202766,2191.972482,1881.797976,410.5433775,13222.934,35699.90105
0.199502797,160.9,8306743.801,3225930.897,600005.4666,387699.813,114055.574,20632.5642,1573738.347,5708206.55,356596.0437,177794.766,64676.88227,20280.05904,15937.87149,2736.801659,143568.7664,426079.8543,23.29454841,18.14412746,9.276969538,19.11729213,7.156261365,7.538932947,10.96156488,13.3970346,85.17078005,42.20311821,19.45288677,35.40745265,12.13080166,10.05269137,23.83348699,32.02539098,84.97379199,42.13251457,19.423829,35.36264081,12.11753306,10.04665873,23.79635794,31.97049451,19551.30778,15313.26069,6178.034892,2192.708486,1882.488349,410.7348474,13226.71604,35709.2165
0.2,161,8311906.476,3227935.826,600378.3724,387940.77,114126.46,20645.38742,1574716.431,5711754.223,356656.6593,177842.2727,64696.05196,20286.8643,15943.71496,2738.07726,143609.8046,426190.6312,23.30506458,18.15055429,9.279984702,19.12275669,7.158084565,7.540104044,10.96524319,13.40187654,85.20908927,42.21806233,19.45920601,35.41757051,12.13389127,10.05425247,23.84148217,32.03693681,85.01202472,42.14743833,19.43014076,35.372749,12.12062024,10.04821937,23.80434314,31.98202416,19554.66066,15317.35239,6179.866423,2193.444281,1883.178546,410.9262876,13230.49682,35718.52859
0.200496586,161.1,8317069.151,3229940.755,600751.2783,388181.727,114197.346,20658.21064,1575694.516,5715301.897,356717.2476,177889.7625,64715.21542,20293.66762,15949.55695,2739.352663,143650.8291,426301.3682,23.31557896,18.15697941,9.282998972,19.12821942,7.159907098,7.541274595,10.96892044,13.40671723,85.24739189,42.23300246,19.46552337,35.42768498,12.13697974,10.05581284,23.84947507,32.04847962,85.05025087,42.1623581,19.43645065,35.38285381,12.12370629,10.04977929,23.81232607,31.99355081,19558.01204,15321.44263,6181.69736,2194.179865,1883.868567,411.117698,13234.27633,35727.83734
0.200372208,161.2,8322231.826,3231945.684,601124.1841,388422.684,114268.232,20671.03386,1576672.601,5718849.57,356777.8087,177937.2356,64734.37267,20300.46899,15955.39745,2740.627868,143691.8399,426412.0652,23.32609154,18.16340281,9.28601235,19.13368032,7.161728963,7.542444601,10.97259665,13.41155665,85.28568792,42.24793861,19.47183886,35.43779606,12.14006708,10.05737248,23.85746569,32.06001942,85.08847042,42.17727389,19.44275866,35.39295523,12.12679122,10.05133849,23.82030671,32.00507445,19561.36192,15325.53143,6183.527703,2194.91524,1884.558412,411.3090788,13238.05457,35737.14274
0.200247985,161.3,8327394.501,3233950.613,601497.0899,388663.641,114339.118,20683.85709,1577650.686,5722397.243,356838.3426,177984.6918,64753.5237,20307.26843,15961.23646,2741.902875,143732.8369,426522.7225,23.33660234,18.16982449,9.289024836,19.13913938,7.163550161,7.543614063,10.97627181,13.41639482,85.32397735,42.26287078,19.47815248,35.44790376,12.1431533,10.0589314,23.86545403,32.07155621,85.1266834,42.1921857,19.44906481,35.40305326,12.12987501,10.05289695,23.82828508,32.01659508,19564.71031,15329.61879,6185.357452,2195.650404,1885.248082,411.5004298,13241.83155,35746.4448
0.200123916,161.4,8332557.176,3235955.542,601869.9957,388904.598,114410.004,20696.68031,1578628.77,5725944.917,356898.8493,178032.1313,64772.66853,20314.06593,15967.07399,2743.177685,143773.8201,426633.3399,23.34711135,18.17624447,9.292036431,19.14459663,7.165370693,7.544782981,10.97994592,13.42123173,85.3622602,42.27779896,19.48446424,35.45800807,12.14623838,10.0604896,23.87344009,32.08309,85.16488981,42.20709354,19.4553691,35.41314792,12.13295768,10.0544547,23.83626118,32.0281127,19568.0572,15333.7047,6187.186608,2196.385359,1885.937577,411.6917512,13245.60726,35755.74352
0.2,161.5,8337719.85,3237960.471,602242.9015,389145.555,114480.89,20709.50353,1579606.855,5729492.59,356959.3289,178079.5541,64791.80715,20320.86149,15972.91003,2744.452297,143814.7897,426743.9176,23.35761857,18.18266273,9.295047137,19.15005204,7.16719056,7.545951356,10.98361899,13.42606738,85.40053647,42.29272317,19.49077413,35.468109,12.14932234,10.06204707,23.88142387,32.09462078,85.20308965,42.22199741,19.46167152,35.4232392,12.13603921,10.05601172,23.844235,32.03962733,19571.4026,15337.78916,6189.015171,2197.120104,1886.626897,411.883043,13249.38171,35765.03891
0.199876238,161.6,8342882.525,3239965.4,602615.8074,389386.512,114551.776,20722.32675,1580584.94,5733040.264,357019.7814,178126.9601,64810.93958,20327.65511,15978.7446,2745.726711,143855.7456,426854.4555,23.36812401,18.18907929,9.298056953,19.15550563,7.169009762,7.547119189,10.98729101,13.43090177,85.43880617,42.30764341,19.49708215,35.47820656,12.15240517,10.06360382,23.88940539,32.10614856,85.24128292,42.2368973,19.46797208,35.4333271,12.13911963,10.05756801,23.85220655,32.05113896,19574.74651,15341.87219,6190.843143,2197.854641,1887.316041,412.0743051,13253.15489,35774.33096
0.199752628,161.7,8348045.2,3241970.329,602988.7132,389627.469,114622.662,20735.14997,1581563.025,5736587.937,357080.2068,178174.3494,64830.06582,20334.4468,15984.57768,2747.000929,143896.6878,426964.9538,23.37862766,18.19549414,9.30106588,19.16095741,7.170828301,7.54828648,10.99096198,13.43573491,85.4770693,42.32255968,19.50338832,35.48830075,12.15548687,10.06515985,23.89738463,32.11767334,85.27946963,42.25179324,19.47427078,35.44341164,12.14219892,10.05912359,23.86017583,32.06264759,19578.08893,15345.95377,6192.670523,2198.588968,1888.005011,412.2655377,13256.92682,35783.61968
0.199629172,161.8,8353207.875,3243975.259,603361.619,389868.426,114693.548,20747.9732,1582541.109,5740135.611,357140.6051,178221.722,64849.18587,20341.23656,15990.40929,2748.27495,143937.6163,427075.4124,23.38912953,18.20190728,9.30407392,19.16640736,7.172646175,7.54945323,10.99463191,13.4405668,85.51532586,42.33747199,19.50969262,35.49839156,12.15856745,10.06671515,23.9053616,32.12919512,85.3176498,42.26668521,19.48056762,35.4534928,12.14527708,10.06067844,23.86814284,32.07415323,19581.42986,15350.03392,6194.497313,2199.323086,1888.693806,412.4567407,13260.69749,35792.90508
0.199505868,161.9,8358370.55,3245980.188,603734.5248,390109.383,114764.434,20760.79642,1583519.194,5743683.284,357200.9765,178269.0779,64868.29974,20348.02439,15996.23941,2749.548774,143978.5312,427185.8314,23.39962962,18.20831872,9.307081074,19.17185549,7.174463387,7.550619438,10.99830079,13.44539744,85.55357586,42.35238033,19.51599507,35.50847901,12.16164691,10.06826974,23.91333631,32.14071391,85.35582341,42.28157323,19.48686261,35.46357061,12.14835413,10.06223257,23.87610759,32.08565589,19584.7693,15354.11263,6196.323513,2200.056996,1889.382427,412.6479141,13264.4669,35802.18715
