Pct_Delta,PCT_Change,M_P_NTV,M_P_TTV,M_P_CTVP,M_P_CTVNP,M_P_DD,M_P_STRP,M_P_STRNP,M_P_YOT,M_P_CIN,M_P_DISP,M_P_DISNP,M_P_SEM,M_P_PAID_SOCIAL,M_P_DCI,M_P_DRD,TlncT_P_NTV,TlncT_P_TTV,TlncT_P_CTVP,TlncT_P_CTVNP,TlncT_P_DD,TlncT_P_STRP,TlncT_P_STRNP,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DISP,TlncT_P_DISNP,TlncT_P_SEM,TlncT_P_PAID_SOCIAL,TlncT_P_DCI,TlncT_P_DRD,CPT_P_NTV,CPT_P_TTV,CPT_P_CTVP,CPT_P_CTVNP,CPT_P_DD,CPT_P_STRP,CPT_P_STRNP,CPT_P_YOT,CPT_P_CIN,CPT_P_DISP,CPT_P_DISNP,CPT_P_SEM,CPT_P_PAID_SOCIAL,CPT_P_DCI,CPT_P_DRD,MCPT_P_NTV,MCPT_P_TTV,MCPT_P_CTVP,MCPT_P_CTVNP,MCPT_P_DD,MCPT_P_STRP,MCPT_P_STRNP,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DISP,MCPT_P_DISNP,MCPT_P_SEM,MCPT_P_PAID_SOCIAL,MCPT_P_DCI,MCPT_P_DRD,nMCPT_P_NTV,nMCPT_P_TTV,nMCPT_P_CTVP,nMCPT_P_CTVNP,nMCPT_P_DD,nMCPT_P_STRP,nMCPT_P_STRNP,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DISP,nMCPT_P_DISNP,nMCPT_P_SEM,nMCPT_P_PAID_SOCIAL,nMCPT_P_DCI,nMCPT_P_DRD,nMTIncT_P_NTV,nMTIncT_P_TTV,nMTIncT_P_CTVP,nMTIncT_P_CTVNP,nMTIncT_P_DD,nMTIncT_P_STRP,nMTIncT_P_STRNP,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DISP,nMTIncT_P_DISNP,nMTIncT_P_SEM,nMTIncT_P_PAID_SOCIAL,nMTIncT_P_DCI,nMTIncT_P_DRD
0.200285103,140.3,48102921.61,11745215.99,2649886.572,7419578.506,19650575.23,17046498.65,42785569,15422826.88,9227039.739,39296117.71,2942855.826,41526230.08,38721197.06,5190738.026,7987459.987,925074.3425,264145.2841,57957.57857,172052.1457,415000.9023,462446.0228,1053940.852,518795.2759,212230.0266,1275044.13,111553.5781,1288111.028,986452.5883,96232.60059,219525.8193,51.99897933,44.4649846,45.72114013,43.12401031,47.35068073,36.8615964,40.59579712,29.72815598,43.47659889,30.81941777,26.38064932,32.23808287,39.25297325,53.93949654,36.38505946,169.479241,154.1019752,111.6660208,154.0525661,150.9834184,129.8373511,165.2048966,121.433641,161.0663256,145.5311471,98.45945534,161.2363637,151.5138426,168.601769,113.2551267,169.479241,154.1019752,111.6660208,154.0525661,150.9834184,129.8373511,165.2048966,121.433641,161.0663256,145.5311471,98.45945534,161.2363637,151.5138426,168.601769,113.2551267,283.8278087,76.21716707,23.73046476,48.16264146,130.1505519,131.291177,258.9848721,127.0062131,57.28720578,270.0186076,29.88901184,257.5487881,255.5621083,30.78697251,70.52625539
0.20014245,140.4,48137207.37,11753587.49,2651775.301,7424866.873,19664581.34,17058648.68,42816064.78,15433819.63,9233616.389,39324126.35,2944953.371,41555828.25,38748795.92,5194437.768,7993153.116,925276.6431,264199.6085,57974.49266,172086.4741,415093.6682,462539.6017,1054125.446,518885.8007,212270.8586,1275236.588,111574.8818,1288294.599,986634.7423,96254.54426,219576.0874,52.02466498,44.48752803,45.74037958,43.14613867,47.37384076,36.88040683,40.61761809,29.7441549,43.49921818,30.83673,26.39441175,32.25646393,39.27369902,53.96563672,36.40265754,169.5625147,154.1800293,111.7117527,154.1312738,151.0564218,129.9032603,165.2935733,121.4984461,161.1500927,145.6126126,98.51058842,161.3282625,151.5933092,168.6834477,113.3093158,169.5625147,154.1800293,111.7117527,154.1312738,151.0564218,129.9032603,165.2935733,121.4984461,161.1500927,145.6126126,98.51058842,161.3282625,151.5933092,168.6834477,113.3093158,283.8906196,76.23287882,23.7376573,48.17235782,130.180373,131.318095,259.0304264,127.0289467,57.29823814,270.0598915,29.89479018,257.585544,255.6101988,30.7939981,70.54277099
0.2,140.5,48171493.13,11761958.99,2653664.029,7430155.24,19678587.45,17070798.72,42846560.55,15444812.38,9240193.039,39352134.98,2947050.916,41585426.41,38776394.77,5198137.51,7998846.245,925478.8444,264253.9054,57991.39983,172120.7849,415186.3893,462633.1331,1054309.94,518976.2771,212311.6693,1275428.938,111596.1744,1288478.064,986816.8009,96276.47731,219626.3316,52.05034499,44.51006683,45.75961328,43.1682626,47.39699557,36.89921343,40.63943525,29.76015102,43.52183312,30.85403961,26.40817154,32.27484237,39.29442095,53.99177094,36.42025156,169.64577,154.2580673,111.7574705,154.2099656,151.1294084,129.969156,165.3822345,121.5632396,161.2338437,145.6940655,98.5617116,161.4201482,151.6727609,168.7651079,113.3634922,169.64577,154.2580673,111.7574705,154.2099656,151.1294084,129.969156,165.3822345,121.5632396,161.2338437,145.6940655,98.5617116,161.4201482,151.6727609,168.7651079,113.3634922,283.9533997,76.24858261,23.74484692,48.18206923,130.2101799,131.3449994,259.0759562,127.0516682,57.30926477,270.1011524,29.90056553,257.6222788,255.6582643,30.80102028,70.55927874
0.199857752,140.6,48205778.89,11770330.49,2655552.758,7435443.606,19692593.56,17082948.75,42877056.32,15455805.13,9246769.689,39380143.62,2949148.461,41615024.58,38803993.63,5201837.252,8004539.374,925680.9465,264308.1749,58008.30007,172155.0782,415279.0656,462726.617,1054494.336,519066.7053,212352.4588,1275621.181,111617.4559,1288661.425,986998.764,96298.39974,219676.5517,52.07601936,44.53260099,45.77884122,43.1903821,47.42014514,36.91801622,40.66124858,29.77614432,43.54444371,30.87134661,26.42192869,32.2932182,39.31513903,54.01789922,36.43784151,169.7290067,154.3360893,111.8031743,154.2886416,151.202378,130.0350382,165.4708802,121.6280214,161.3175786,145.775506,98.6128249,161.5120208,151.7521975,168.8467494,113.4176558,169.7290067,154.3360893,111.8031743,154.2886416,151.202378,130.0350382,165.4708802,121.6280214,161.3175786,145.775506,98.6128249,161.5120208,151.7521975,168.8467494,113.4176558,284.0161491,76.26427845,23.75203365,48.1917757,130.2399725,131.3718902,259.1214616,127.0743777,57.32028566,270.1423903,29.90633789,257.6589927,255.7063046,30.80803906,70.57577865
0.199715707,140.7,48240064.65,11778701.99,2657441.487,7440731.973,19706599.68,17095098.79,42907552.09,15466797.88,9253346.338,39408152.26,2951246.006,41644622.75,38831592.49,5205536.994,8010232.503,925882.9494,264362.4169,58025.19341,172189.354,415371.6971,462820.0537,1054678.633,519157.0854,212393.2271,1275813.317,111638.7264,1288844.682,987180.632,96320.31158,219726.7478,52.1016881,44.55513053,45.79806341,43.21249719,47.4432895,36.93681519,40.68305809,29.79213482,43.56704997,30.88865099,26.43568322,32.31159141,39.33585327,54.04402155,36.4554274,169.8122251,154.4140953,111.8488641,154.3673016,151.2753309,130.1009068,165.5595102,121.6927915,161.4012974,145.856934,98.66392831,161.6038803,151.8316191,168.9283724,113.4718068,169.8122251,154.4140953,111.8488641,154.3673016,151.2753309,130.1009068,165.5595102,121.6927915,161.4012974,145.856934,98.66392831,161.6038803,151.8316191,168.9283724,113.4718068,284.0788678,76.27996635,23.75921747,48.20147722,130.2697509,131.3987673,259.1669426,127.0970753,57.33130083,270.1836052,29.91210726,257.6956857,255.75432,30.81505444,70.59227073
0.199573864,140.8,48274350.41,11787073.49,2659330.216,7446020.34,19720605.79,17107248.82,42938047.87,15477790.63,9259922.988,39436160.9,2953343.552,41674220.92,38859191.35,5209236.736,8015925.632,926084.8534,264416.6315,58042.07985,172223.6123,415464.284,462913.443,1054862.831,519247.4174,212433.9743,1276005.345,111659.9859,1289027.834,987362.4048,96342.21282,219776.92,52.12735122,44.57765544,45.81727986,43.23460785,47.46642864,36.95561034,40.7048638,29.80812251,43.58965188,30.90595275,26.44943511,32.32996201,39.35656367,54.07013793,36.47300923,169.895425,154.4920852,111.89454,154.4459459,151.3482669,130.166762,165.6481248,121.7575499,161.4850002,145.9383495,98.71502185,161.6957268,151.9110257,169.0099769,113.525945,169.895425,154.4920852,111.89454,154.4459459,151.3482669,130.166762,165.6481248,121.7575499,161.4850002,145.9383495,98.71502185,161.6957268,151.9110257,169.0099769,113.525945,284.1415559,76.29564632,23.7663984,48.21117381,130.2995151,131.425631,259.2123993,127.1197608,57.34231028,270.2247971,29.91787366,257.7323579,255.8023103,30.82206644,70.60875498
0.199432221,140.9,48308636.17,11795444.99,2661218.945,7451308.707,19734611.9,17119398.86,42968543.64,15488783.38,9266499.638,39464169.53,2955441.097,41703819.09,38886790.2,5212936.478,8021618.761,926286.6584,264470.8188,58058.95939,172257.8532,415556.8263,463006.7851,1055046.931,519337.7013,212474.7004,1276197.266,111681.2344,1289210.883,987544.0825,96364.10349,219827.0683,52.15300871,44.60017574,45.83649057,43.2567141,47.48956256,36.97440169,40.72666569,29.82410739,43.61224947,30.92325191,26.46318437,32.34833,39.37727023,54.09624838,36.490587,169.9786066,154.5700591,111.9402018,154.5245742,151.4211861,130.2326036,165.7367238,121.8222968,161.568687,146.0197527,98.76610552,161.7875602,151.9904174,169.0915628,113.5800705,169.9786066,154.5700591,111.9402018,154.5245742,151.4211861,130.2326036,165.7367238,121.8222968,161.568687,146.0197527,98.76610552,161.7875602,151.9904174,169.0915628,113.5800705,284.2042134,76.31131838,23.77357644,48.22086547,130.3292651,131.452481,259.2578317,127.1424344,57.35331402,270.2659661,29.92363707,257.7690091,255.8502757,30.82907504,70.62523142
0.2,141,48342921.93,11803816.5,2663107.674,7456597.073,19748618.01,17131548.89,42999039.41,15499776.13,9273076.288,39492178.17,2957538.642,41733417.25,38914389.06,5216636.22,8027311.89,926488.3648,264524.9787,58075.83205,172292.0766,415649.324,463100.0799,1055230.932,519427.9372,212515.4054,1276389.08,111702.4719,1289393.828,987725.6654,96385.9836,219877.1927,52.17866059,44.62269142,45.85569556,43.27881594,47.51269128,36.99318923,40.74846377,29.84008948,43.63484272,30.94054845,26.47693101,32.36669539,39.39797296,54.12235291,36.50816073,170.0617697,154.6480171,111.9858497,154.6031868,151.4940884,130.2984318,165.8253073,121.8870319,161.6523577,146.1011434,98.81717935,161.8793806,152.0697942,169.1731302,113.6341833,170.0617697,154.6480171,111.9858497,154.6031868,151.4940884,130.2984318,165.8253073,121.8870319,161.6523577,146.1011434,98.81717935,161.8793806,152.0697942,169.1731302,113.6341833,284.2668403,76.32698252,23.78075159,48.23055222,130.3590009,131.4793175,259.3032397,127.1650961,57.36431205,270.3071123,29.92939751,257.8056395,255.8982162,30.83608026,70.64170006
0.200566974,141.1,48377207.69,11812188,2664996.403,7461885.44,19762624.13,17143698.93,43029535.18,15510768.88,9279652.938,39520186.81,2959636.187,41763015.42,38941987.92,5220335.962,8033005.019,926689.9725,264579.1113,58092.69783,172326.2827,415741.7772,463193.3277,1055414.835,519518.1252,212556.0893,1276580.787,111723.6984,1289576.668,987907.1535,96407.85316,219927.2932,52.20430686,44.64520248,45.87489481,43.30091337,47.5358148,37.01197297,40.77025805,29.85606877,43.65743164,30.9578424,26.49067502,32.38505817,39.41867187,54.14845151,36.52573041,170.1449145,154.725959,112.0314837,154.6817835,151.566974,130.3642465,165.9138753,121.9517555,161.7360123,146.1825217,98.86824332,161.971188,152.1491559,169.254679,113.6882834,170.1449145,154.725959,112.0314837,154.6817835,151.566974,130.3642465,165.9138753,121.9517555,161.7360123,146.1825217,98.86824332,161.971188,152.1491559,169.254679,113.6882834,284.3294367,76.34263877,23.78792385,48.24023404,130.3887226,131.5061406,259.3486235,127.1877458,57.37530438,270.3482355,29.93515499,257.8422492,255.9461318,30.8430821,70.6581609
0.200424929,141.2,48411493.45,11820559.5,2666885.131,7467173.807,19776630.24,17155848.96,43060030.96,15521761.62,9286229.588,39548195.44,2961733.732,41792613.59,38969586.78,5224035.704,8038698.148,926891.4816,264633.2166,58109.55674,172360.4714,415834.1859,463286.5283,1055598.64,519608.2654,212596.7521,1276772.387,111744.914,1289759.406,988088.5469,96429.71219,219977.3698,52.22994753,44.66770894,45.89408835,43.32300641,47.55893312,37.03075291,40.79204853,29.87204527,43.68001625,30.97513373,26.50441641,32.40341835,39.43936694,54.17454419,36.54329604,170.2280409,154.803885,112.0771037,154.7603645,151.6398428,130.4300478,166.0024278,122.0164674,161.819651,146.2638876,98.91929747,162.0629824,152.2285028,169.3362094,113.7423708,170.2280409,154.803885,112.0771037,154.7603645,151.6398428,130.4300478,166.0024278,122.0164674,161.819651,146.2638876,98.91929747,162.0629824,152.2285028,169.3362094,113.7423708,284.3920025,76.35828713,23.79509323,48.24991096,130.4184301,131.53295,259.3939831,127.2103836,57.38629102,270.3893359,29.94090949,257.878838,255.9940225,30.85008057,70.67461396
0.200283086,141.3,48445779.21,11828931,2668773.86,7472462.174,19790636.35,17167998.99,43090526.73,15532754.37,9292806.237,39576204.08,2963831.277,41822211.76,38997185.63,5227735.446,8044391.277,927092.8924,264687.2947,58126.40879,172394.6427,415926.5503,463379.682,1055782.347,519698.3577,212637.394,1276963.881,111766.1186,1289942.039,988269.8458,96451.56069,220027.4227,52.25558259,44.6902108,45.91327618,43.34509504,47.58204625,37.04952906,40.81383522,29.88801897,43.70259654,30.99242247,26.51815518,32.42177593,39.4600582,54.20063096,36.56085764,170.311149,154.881795,112.1227098,154.8389297,151.7126948,130.4958356,166.0909649,122.0811678,161.9032737,146.3452411,98.97034178,162.1547638,152.3078348,169.4177214,113.7964456,170.311149,154.881795,112.1227098,154.8389297,151.7126948,130.4958356,166.0909649,122.0811678,161.9032737,146.3452411,98.97034178,162.1547638,152.3078348,169.4177214,113.7964456,284.454538,76.3739276,23.80225973,48.25958297,130.4481235,131.5597461,259.4393185,127.2330095,57.39727198,270.4304135,29.94666103,257.9154061,256.0418884,30.85707566,70.69105924
0.200141443,141.4,48480064.97,11837302.5,2670662.589,7477750.54,19804642.46,17180149.03,43121022.5,15543747.12,9299382.887,39604212.72,2965928.822,41851809.93,39024784.49,5231435.188,8050084.406,927294.2049,264741.3456,58143.25399,172428.7967,416018.8702,463472.7887,1055965.956,519788.4023,212678.0148,1277155.269,111787.3123,1290124.57,988451.0503,96473.39867,220077.4517,52.28121206,44.71270806,45.9324583,43.36717928,47.60515419,37.06830142,40.83561811,29.90398988,43.72517251,31.0097086,26.53189134,32.4401309,39.48074564,54.22671182,36.5784152,170.3942388,154.9596891,112.168302,154.9174791,151.7855301,130.56161,166.1794865,122.1458565,161.9868805,146.4265823,99.02137627,162.2465322,152.3871519,169.4992148,113.8505077,170.3942388,154.9596891,112.168302,154.9174791,151.7855301,130.56161,166.1794865,122.1458565,161.9868805,146.4265823,99.02137627,162.2465322,152.3871519,169.4992148,113.8505077,284.5170429,76.3895602,23.80942335,48.26925009,130.4778027,131.5865286,259.4846296,127.2556234,57.40824726,270.4714684,29.95240961,257.9519534,256.0897295,30.86406738,70.70749675
0.2,141.5,48514350.73,11845674,2672551.318,7483038.907,19818648.57,17192299.06,43151518.28,15554739.87,9305959.537,39632221.35,2968026.368,41881408.1,39052383.35,5235134.93,8055777.535,927495.4192,264795.3694,58160.09233,172462.9334,416111.1459,463565.8485,1056149.467,519878.3992,212718.6147,1277346.55,111808.495,1290306.997,988632.1604,96495.22616,220127.457,52.30683594,44.73520073,45.95163471,43.38925913,47.62825694,37.08706998,40.85739721,29.919958,43.74774417,31.02699214,26.54562488,32.45848329,39.50142926,54.25278678,36.59596874,170.4773103,155.0375673,112.2138803,154.9960127,151.8583487,130.627371,166.2679926,122.2105337,162.0704712,146.507911,99.07240096,162.3382877,152.466454,169.5806899,113.9045572,170.4773103,155.0375673,112.2138803,154.9960127,151.8583487,130.627371,166.2679926,122.2105337,162.0704712,146.507911,99.07240096,162.3382877,152.466454,169.5806899,113.9045572,284.5795176,76.40518495,23.8165841,48.27891231,130.5074679,131.6132977,259.5299167,127.2782256,57.41921687,270.5125005,29.95815524,257.9884801,256.1375458,30.87105574,70.7239265
0.199858757,141.6,48548636.49,11854045.5,2674440.047,7488327.274,19832654.69,17204449.1,43182014.05,15565732.62,9312536.187,39660229.99,2970123.913,41911006.26,39079982.21,5238834.672,8061470.664,927696.5355,264849.366,58176.92384,172497.0528,416203.3773,463658.8614,1056332.88,519968.3485,212759.1937,1277537.725,111829.6669,1290489.321,988813.1764,96517.04316,220177.4386,52.33245424,44.7576888,45.97080543,43.41133459,47.65135452,37.10583477,40.87917252,29.93592334,43.77031152,31.04427308,26.55935581,32.47683308,39.52210907,54.27885584,36.61351824,170.5603636,155.1154295,112.2594448,155.0745306,151.9311506,130.6931186,166.3564833,122.2751993,162.1540461,146.5892275,99.12341584,162.4300301,152.5457413,169.6621465,113.9585941,170.5603636,155.1154295,112.2594448,155.0745306,151.9311506,130.6931186,166.3564833,122.2751993,162.1540461,146.5892275,99.12341584,162.4300301,152.5457413,169.6621465,113.9585941,284.6419618,76.42080184,23.82374198,48.28856965,130.537119,131.6400533,259.5751796,127.3008158,57.43018082,270.5535098,29.96389791,258.0249861,256.1853373,30.87804074,70.74034851
0.199717713,141.7,48582922.25,11862417,2676328.776,7493615.64,19846660.8,17216599.13,43212509.82,15576725.37,9319112.837,39688238.63,2972221.458,41940604.43,39107581.06,5242534.414,8067163.793,927897.5538,264903.3355,58193.74852,172531.1549,416295.5646,463751.8275,1056516.196,520058.2502,212799.7517,1277728.794,111850.8278,1290671.542,988994.0982,96538.84969,220227.3965,52.35806696,44.78017229,45.98997046,43.43340568,47.67444693,37.12459577,40.90094405,29.9518859,43.79287458,31.06155143,26.57308413,32.49518028,39.54278507,54.30491901,36.63106372,170.6433985,155.1932759,112.3049954,155.1530328,152.0039357,130.7588528,166.4449586,122.3398533,162.237605,146.6705315,99.17442093,162.5217597,152.6250138,169.7435847,114.0126184,170.6433985,155.1932759,112.3049954,155.1530328,152.0039357,130.7588528,166.4449586,122.3398533,162.237605,146.6705315,99.17442093,162.5217597,152.6250138,169.7435847,114.0126184,284.7043758,76.43641088,23.83089699,48.29822211,130.5667561,131.6667955,259.6204185,127.3233942,57.44113911,270.5944965,29.96963763,258.0614714,256.2331042,30.88502239,70.75676277
0.199576869,141.8,48617208.01,11870788.5,2678217.504,7498904.007,19860666.91,17228749.17,43243005.59,15587718.12,9325689.487,39716247.27,2974319.003,41970202.6,39135179.92,5246234.156,8072856.922,928098.4743,264957.2779,58210.56637,172565.2397,416387.7076,463844.7469,1056699.414,520148.1044,212840.2889,1277919.756,111871.9779,1290853.66,989174.9261,96560.64575,220277.3307,52.3836741,44.8026512,46.00912981,43.45547238,47.69753416,37.14335299,40.9227118,29.96784567,43.81543333,31.07882718,26.58680985,32.51352488,39.56345727,54.3309763,36.64860518,170.7264152,155.2711064,112.3505321,155.2315193,152.0767042,130.8245736,166.5334185,122.4044957,162.321148,146.7518233,99.22541624,162.6134762,152.7042714,169.8250045,114.0666301,170.7264152,155.2711064,112.3505321,155.2315193,152.0767042,130.8245736,166.5334185,122.4044957,162.321148,146.7518233,99.22541624,162.6134762,152.7042714,169.8250045,114.0666301,284.7667595,76.4520121,23.83804913,48.30786969,130.596379,131.6935244,259.6656333,127.3459608,57.45209176,270.6354605,29.97537441,258.0979361,256.2808464,30.89200068,70.7731693
0.199436223,141.9,48651493.77,11879160,2680106.233,7504192.374,19874673.02,17240899.2,43273501.37,15598710.87,9332266.137,39744255.9,2976416.548,41999800.77,39162778.78,5249933.898,8078550.051,928299.2971,265011.1933,58227.37741,172599.3073,416479.8066,463937.6196,1056882.535,520237.9111,212880.8052,1278110.614,111893.1171,1291035.676,989355.6601,96582.43137,220327.2412,52.40927567,44.82512553,46.02828347,43.47753471,47.72061623,37.16210644,40.94447578,29.98380267,43.83798779,31.09610035,26.60053296,32.5318669,39.58412567,54.35702771,36.66614263,170.8094137,155.348921,112.396055,155.3099901,152.149456,130.890281,166.6218631,122.4691267,162.404675,146.8331027,99.27640177,162.7051799,152.7835142,169.906406,114.1206292,170.8094137,155.348921,112.396055,155.3099901,152.149456,130.890281,166.6218631,122.4691267,162.404675,146.8331027,99.27640177,162.7051799,152.7835142,169.906406,114.1206292,284.8291129,76.46760549,23.84519842,48.31751241,130.625988,131.7202398,259.7108241,127.3685156,57.46303876,270.6764019,29.98110825,258.1343802,256.3285639,30.89897562,70.78956811
0.2,142,48685779.53,11887531.51,2681994.962,7509480.741,19888679.13,17253049.24,43303997.14,15609703.62,9338842.786,39772264.54,2978514.093,42029398.94,39190377.64,5253633.64,8084243.18,928500.0224,265065.0816,58244.18164,172633.3577,416571.8616,464030.4458,1057065.559,520327.6705,212921.3006,1278301.365,111914.2454,1291217.589,989536.3004,96604.20654,220377.1282,52.43487168,44.84759528,46.04743147,43.49959267,47.74369315,37.18085612,40.96623598,29.99975689,43.86053796,31.11337093,26.61425346,32.55020634,39.60479027,54.38307324,36.68367606,170.8923939,155.4267198,112.4415641,155.3884452,152.2221912,130.9559751,166.7102922,122.5337461,162.4881862,146.9143698,99.32737754,162.7968706,152.8627422,169.9877891,114.1746157,170.8923939,155.4267198,112.4415641,155.3884452,152.2221912,130.9559751,166.7102922,122.5337461,162.4881862,146.9143698,99.32737754,162.7968706,152.8627422,169.9877891,114.1746157,284.8914361,76.48319106,23.85234485,48.32715026,130.655583,131.7469418,259.7559909,127.3910585,57.47398012,270.7173206,29.98683915,258.1708038,256.3762568,30.90594722,70.80595921
0.200562984,142.1,48720065.29,11895903.01,2683883.691,7514769.107,19902685.25,17265199.27,43334492.91,15620696.37,9345419.436,39800273.18,2980611.638,42058997.11,39217976.49,5257333.382,8089936.309,928700.6501,265118.943,58260.97906,172667.3909,416663.8726,464123.2253,1057248.486,520417.3825,212961.7752,1278492.011,111935.3629,1291399.399,989716.847,96625.97129,220426.9915,52.46046214,44.87006047,46.06657379,43.52164626,47.76676491,37.19960203,40.9879924,30.01570833,43.88308384,31.13063893,26.62797137,32.56854319,39.62545107,54.40911291,36.70120548,170.975356,155.5045027,112.4870594,155.4668847,152.2949097,131.0216559,166.798706,122.5983539,162.5716816,146.9956245,99.37834355,162.8885484,152.9419553,170.0691539,114.2285896,170.975356,155.5045027,112.4870594,155.4668847,152.2949097,131.0216559,166.798706,122.5983539,162.5716816,146.9956245,99.37834355,162.8885484,152.9419553,170.0691539,114.2285896,284.9537292,76.49876883,23.85948843,48.33678326,130.6851639,131.7736305,259.8011337,127.4135897,57.48491586,270.7582168,29.99256711,258.2072068,256.4239251,30.91291548,70.82234261
