Pct_Delta,PCT_Change,M_P_LTV,M_P_STR,M_P_YOT,M_P_CIN,M_P_DIS,M_P_SEM,M_P_Paid_Social,M_P_DCI,M_P_DRD,M_P_LRD,TlncT_P_LTV,TlncT_P_STR,TlncT_P_YOT,TlncT_P_CIN,TlncT_P_DIS,TlncT_P_SEM,TlncT_P_Paid_Social,TlncT_P_DCI,TlncT_P_DRD,TlncT_P_LRD,CPT_P_LTV,CPT_P_STR,CPT_P_YOT,CPT_P_CIN,CPT_P_DIS,CPT_P_SEM,CPT_P_Paid_Social,CPT_P_DCI,CPT_P_DRD,CPT_P_LRD,MCPT_P_LTV,MCPT_P_STR,MCPT_P_YOT,MCPT_P_CIN,MCPT_P_DIS,MCPT_P_SEM,MCPT_P_Paid_Social,MCPT_P_DCI,MCPT_P_DRD,MCPT_P_LRD,nMCPT_P_LTV,nMCPT_P_STR,nMCPT_P_YOT,nMCPT_P_CIN,nMCPT_P_DIS,nMCPT_P_SEM,nMCPT_P_Paid_Social,nMCPT_P_DCI,nMCPT_P_DRD,nMCPT_P_LRD,nMTIncT_P_LTV,nMTIncT_P_STR,nMTIncT_P_YOT,nMTIncT_P_CIN,nMTIncT_P_DIS,nMTIncT_P_SEM,nMTIncT_P_Paid_Social,nMTIncT_P_DCI,nMTIncT_P_DRD,nMTIncT_P_LRD
0.2,3,76066.2936,128079.1184,31904.50558,21792.10164,154680.4061,75347.82908,154335.8124,7158.129447,41613.2468,12672.0975,28659.80106,38492.45864,9196.192143,7258.333844,36709.26557,31276.52264,37149.22039,2055.398703,12973.62151,4689.468954,2.654111013,3.327382115,3.469316983,3.002355927,4.213661148,2.40908588,4.15448321,3.482598991,3.207527426,2.702245739,10.04029965,11.39542096,10.46574104,10.41997002,12.53559076,8.842869949,12.51920826,10.94454646,11.10960835,9.690192634,10.14453617,11.50896712,10.56501971,10.52496525,12.65361199,8.933381031,12.36156247,11.04979011,11.22031813,9.788999633,1499.650498,2225.727419,603.9649038,414.103061,2444.841935,1686.882689,2497.027585,129.561365,741.7480737,258.9048519
0.225806452,3.1,78601.83672,132348.4224,32967.9891,22518.50503,159836.4197,77859.42338,159480.3395,7396.733762,43000.35503,13094.50075,28906.19325,38858.38509,9295.562933,7326.403831,37111.56108,31553.7405,37560.1511,2076.711134,13095.56993,4732.019476,2.719204014,3.405916691,3.546637179,3.073609583,4.306917171,2.467518023,4.245998347,3.561753795,3.283580269,2.767211931,10.29067966,11.66710928,10.70217428,10.67141941,12.81648308,9.06000175,12.7881548,11.19554657,11.37454833,9.927099212,10.39327642,11.77876158,10.79969923,10.77469454,12.93240003,9.149056957,12.63149953,11.29895434,11.48340768,10.02431288,1512.551645,2247.238327,610.5353196,417.9887411,2471.875588,1702.020738,2525.12125,130.9277574,748.9128009,261.2548292
0.21875,3.2,81137.37984,136617.7263,34031.47262,23244.90841,164992.4332,80371.01768,164624.8665,7635.338077,44387.46325,13516.904,29146.78172,39216.06272,9392.808577,7392.921067,37505.32161,31824.52676,37962.43955,2097.56104,13214.76878,4773.586937,2.783750899,3.48371858,3.623141293,3.144211632,4.399173933,2.525442665,4.336519688,3.640102924,3.358928482,2.83160319,10.53892173,11.93617848,10.93605304,10.92052887,13.09428725,9.275191276,13.05417787,11.44390322,11.63692575,10.1618728,10.63992843,12.04599852,11.03188534,11.0221388,13.2081739,9.362835901,12.89845719,11.54553797,11.74399488,10.25754301,1525.148978,2268.267361,616.9656696,421.7858047,2498.338293,1716.809277,2552.6288,132.2647433,755.9176193,263.5505207
0.212121212,3.3,83672.92296,140887.0303,35094.95613,23971.3118,170148.4467,82882.61198,169769.3936,7873.942391,45774.57148,13939.30725,29381.87834,39565.92722,9488.038931,7457.967882,37890.98711,32089.22507,38356.53002,2117.972494,13331.36341,4814.223736,2.847773107,3.560817102,3.698862999,3.214188125,4.490472794,2.582879824,4.426088427,3.717679249,3.433600155,2.895442342,10.78511126,12.20273554,11.16748467,11.16739355,13.36913351,9.488516632,13.31739741,11.6897265,11.89684516,10.39459952,10.88457418,12.31078065,11.26168109,11.2673894,13.48105863,9.574792869,13.16255949,11.78964669,12.00218014,10.4887727,1537.458821,2288.839908,623.2631854,425.4989502,2524.259428,1731.266945,2579.580267,133.5738483,762.7709458,265.7948198
0.205882353,3.4,86208.46608,145156.3342,36158.43965,24697.71519,175304.4603,85394.20629,174913.9207,8112.546706,47161.67971,14361.7105,29611.76933,39908.37889,9581.355045,7521.619906,38268.9623,32348.15097,38742.83126,2137.967629,13445.48733,4853.977991,2.911290613,3.637239554,3.773833605,3.283563314,4.580852203,2.639848144,4.514742857,3.794513348,3.507621445,2.958750643,11.02932768,12.46687993,11.39656886,11.41210193,13.64114278,9.70005048,13.57792504,11.9331187,12.15440378,10.62535949,11.12729008,12.57320363,11.4891823,11.5105314,13.75117045,9.784997725,13.42392171,12.03137883,12.25805691,10.718079,1549.496157,2308.979295,629.4345189,429.1324933,2549.666023,1745.410856,2606.003289,134.8564753,769.4805147,267.9903835
0.2,3.5,88744.0092,149425.6382,37221.92317,25424.11858,180460.4738,87905.80059,180058.4478,8351.151021,48548.78793,14784.11375,29836.71814,40243.78648,9672.850104,7583.946789,38639.62046,32601.59493,39121.72031,2157.566847,13557.26353,4892.894003,2.974322068,3.713011406,3.848082289,3.352359831,4.670347991,2.696365033,4.602518661,3.870633733,3.58101676,3.02154793,11.27164509,12.72870435,11.62339838,11.65473645,13.91042762,9.909860569,13.83586485,12.17417505,12.40969218,10.85422739,11.36814745,12.83335667,11.71447824,11.75164416,14.01861764,9.993515687,13.68265126,12.27082603,12.51171239,10.94553377,1561.274774,2328.70701,635.4858049,432.6904088,2574.583008,1759.256769,2631.923366,136.1139177,776.0534515,270.139658
0.194444444,3.6,91279.55232,153694.9421,38285.40669,26150.52197,185616.4874,90417.39489,185202.9749,8589.755336,49935.89616,15206.517,30056.96778,40572.49042,9762.610245,7645.012829,39003.3067,32849.82499,39493.54579,2176.789003,13666.80556,4931.012661,3.036884924,3.788156471,3.921636297,3.420598834,4.75899361,2.752446776,4.689449154,3.94606704,3.653808927,3.083852759,11.51213275,12.98829536,11.84805978,11.89537412,14.17709295,10.1180102,14.09131406,12.41298441,12.66279496,11.08127297,11.60721302,13.09132317,11.93765229,11.9908019,14.2835013,10.20040776,13.93884839,12.50807391,12.7632281,11.17120426,1572.807394,2348.0429,641.4227145,436.1763658,2599.033437,1772.819225,2657.364077,137.347371,782.4963366,272.2449012
0.189189189,3.7,93815.09544,157964.2461,39348.89021,26876.92535,190772.5009,92928.98919,190347.5019,8828.359651,51323.00439,15628.92025,30272.74298,40894.80582,9850.715272,7704.877521,39360.34076,33093.08907,39858.63076,2195.651556,13774.21849,4968.371786,3.098995539,3.862697057,3.994521121,3.488300142,4.846820357,2.808108635,4.7755655,4.020838201,3.726019332,3.145682514,11.75085549,13.24573393,12.07063392,12.13408701,14.44123686,10.32455864,14.34436373,12.64962985,12.91379129,11.30656154,11.84454936,13.34718126,12.15878244,12.22807411,14.54591602,10.40573111,14.19260687,12.74320259,13.01268039,11.39515345,1584.105778,2367.005332,647.2505021,439.5937595,2623.038668,1786.111676,2682.347276,138.5579424,788.8152607,274.3082016
0.184210526,3.8,96350.63856,162233.55,40412.37373,27603.32874,195928.5144,95440.5835,195492.029,9066.963966,52710.11261,16051.3235,30484.25196,41211.02488,9937.239274,7763.596036,39711.01958,33331.61698,40217.27526,2214.170712,13879.59979,5005.006443,3.160669275,3.936654099,4.066760658,3.555482358,4.933857566,2.863364941,4.86089691,4.094970598,3.797668046,3.207053514,11.98787416,13.50109599,12.29119655,12.37094267,14.70295116,10.52956147,14.59509922,12.88418919,13.16275536,11.53015434,12.08021522,13.60100423,12.37794181,12.46352605,14.80595042,10.60953942,14.44401459,12.97628721,13.26014092,11.61744048,1595.180828,2385.611345,652.9740464,442.9457384,2646.618539,1799.146592,2706.893264,139.7466597,795.0158738,276.3314953
0.179487179,3.9,98886.18168,166502.854,41475.85725,28329.73213,201084.528,97952.1778,200636.5561,9305.568281,54097.22084,16473.72675,30691.68812,41521.41919,10022.25118,7821.219638,40055.61941,33565.62217,40569.75844,2232.361543,13983.04001,5040.949205,3.221920583,4.010047277,4.138377347,3.622162967,5.020132779,2.918229172,4.945470808,4.168486198,3.868773943,3.267981104,12.22324593,13.75445282,12.5098187,12.60600457,14.96232199,10.73307091,14.84360076,13.11673548,13.40975686,11.7521089,12.31426584,13.85286099,12.59519902,12.69721902,15.06368774,10.81188317,14.69315404,13.20739833,13.50567704,11.83812095,1606.042665,2403.876774,658.5978861,446.235228,2669.791508,1811.935557,2731.02093,140.9144791,801.1034276,278.3165811
0.2,4,101421.7248,170772.1579,42539.34077,29056.13552,206240.5415,100463.7721,205781.0832,9544.172596,55484.32907,16896.13,30895.23135,41826.24164,10105.81523,7877.796052,40394.39776,33795.30329,40916.3406,2250.238091,14084.62348,5076.230389,3.282763079,4.082895121,4.209392295,3.688358435,5.105671898,2.972714026,5.029312988,4.241405669,3.939354795,3.328479739,12.45702462,14.00587149,12.72656713,12.83933239,15.21943026,10.93513613,15.08994381,13.34733735,13.65486136,11.97247936,12.54675331,14.1028164,12.81061865,12.92921079,15.31920621,11.01280991,14.94010278,13.43660236,13.74935216,12.05724724,1616.700707,2421.816367,664.1262521,449.4649517,2692.57478,1824.489353,2754.747891,142.0622914,807.0828127,280.265133
0.219512195,4.1,103957.2679,175041.4619,43602.82429,29782.53891,211396.555,102975.3664,210925.6103,9782.776911,56871.43729,17318.53325,31095.04938,42125.7281,10187.99142,7933.369793,40727.59514,34020.84556,41257.2648,2267.813464,14184.42887,5110.878267,3.34320961,4.155215108,4.279825384,3.75408429,5.190499324,3.026831483,5.112447742,4.313748492,4.009427368,3.38856305,12.68926097,14.25541518,12.9415047,13.0709824,15.47435214,11.13580346,15.33419952,13.57605945,13.89813062,12.19131674,12.77772676,14.35093163,13.02426153,13.15955581,15.57257956,11.21236449,15.18493387,13.66396185,13.99122608,12.27486873,1627.163733,2439.443883,669.5630949,452.6374498,2714.984428,1836.818032,2778.0906,143.1909283,812.9585922,282.1787121
0.214285714,4.2,106492.811,179310.7658,44666.30781,30508.94229,216552.5686,105486.9607,216070.1373,10021.38123,58258.54552,17740.9365,31291.29881,42420.09904,10268.83585,7987.982452,41055.43651,34242.42195,41592.75848,2285.099921,14282.52966,5144.919246,3.403272319,4.227023743,4.349695374,3.819355197,5.274638074,3.080592864,5.194897987,4.38553305,4.079007494,3.448243918,12.92000292,14.5031435,13.15469062,13.30100767,15.7271594,11.33511664,15.57643502,13.80296272,14.13962293,12.40866921,13.00723262,14.59726443,13.23618502,13.3883055,15.82387731,11.41058931,15.42771621,13.88953585,14.23135528,12.4910321,1637.439941,2456.772181,674.9121103,455.755096,2737.035485,1848.930985,2801.064453,144.3011679,818.7350308,284.0587768
0.209302326,4.3,109028.3542,183580.0698,45729.79133,31235.34568,221708.5821,107998.555,221214.6644,10259.98554,59645.65375,18163.33975,31484.1261,42709.56079,10348.4011,8041.672952,41378.13268,34460.19433,41923.03477,2302.108941,14378.99466,5178.378036,3.462962695,4.298336634,4.419019989,3.884185028,5.358109894,3.134008879,5.276685375,4.456776723,4.148110153,3.507534526,13.14929577,14.74911279,13.36618082,13.52945837,15.97791981,11.53311703,15.81671377,14.02810473,14.37939337,12.6245823,13.23531482,14.84186943,13.44644333,13.61550852,16.07316516,11.60752447,15.66851488,14.11338017,14.46979316,12.7057815,1647.536996,2473.813298,680.1767605,458.8201115,2758.74204,1860.836999,2823.683879,145.3937386,824.4161209,285.9066914
0.204545455,4.4,111563.8973,187849.3737,46793.27485,31961.74907,226864.5957,110510.1493,226359.1915,10498.58986,61032.76197,18585.743,31673.66849,42994.30679,10426.7365,8094.47778,41695.88148,34674.31434,42248.29368,2318.851294,14473.88837,5211.277794,3.522291626,4.369168565,4.487815997,3.948586918,5.440935354,3.187089678,5.357830383,4.527495955,4.216749529,3.566446414,13.37718242,14.99337635,13.57602817,13.75638199,16.22669741,11.72984379,16.05509583,14.2515399,14.61749406,12.83909909,13.46201501,15.08479834,13.65508775,13.84121092,16.32050521,11.80320796,15.90739143,14.33554761,14.7065903,12.91915873,1657.462084,2490.578521,685.3602949,461.8345785,2780.117315,1872.544307,2845.962425,146.4693243,830.0056061,287.7237347
0.2,4.5,114099.4404,192118.6777,47856.75836,32688.15246,232020.6092,113021.7436,231503.7186,10737.19417,62419.8702,19008.14625,31860.05473,43274.51867,10503.88839,8146.431189,42008.86882,34884.92432,42568.72322,2335.337098,14567.27134,5243.640253,3.581269442,4.439533554,4.556099283,4.012573322,5.523133941,3.239844885,5.438352411,4.597706335,4.284939076,3.624990528,13.60370357,15.23598469,13.7842827,13.98182351,16.47355283,11.92533402,16.29163811,14.47331977,14.8539744,13.05226045,13.68737269,15.32610021,13.86216686,14.0654564,16.56595634,11.99767581,16.14440417,14.5560882,14.94179464,13.13120347,1667.221943,2507.078449,690.4657668,464.8004518,2801.173738,1884.060637,2867.912822,147.5285671,835.5070015,289.5111068
0.195652174,4.6,116634.9835,196387.9816,48920.24188,33414.55585,237176.6227,115533.3379,236648.2456,10975.79849,63806.97843,19430.5495,32043.40579,43550.36721,10579.90041,8197.565379,42317.2697,35092.15802,42884.50037,2351.575872,14659.2005,5275.485843,3.639905954,4.509444907,4.623884913,4.076156066,5.604724133,3.292283645,5.518269855,4.667422648,4.352691568,3.683177261,13.82889781,15.47698571,13.99099186,14.20582562,16.71854351,12.11962294,16.5263946,14.69349321,15.08888123,13.26410512,13.91142537,15.56582158,14.06772673,14.28828643,16.80957433,12.19096225,16.37960836,14.77504941,15.17545172,13.34195337,1676.822906,2523.323047,695.4960501,467.7195689,2821.923007,1895.393252,2889.547056,148.5720715,840.923613,291.2699358
0.191489362,4.7,119170.5266,200657.2856,49983.7254,34140.95923,242332.6363,118044.9322,241792.7727,11214.4028,65194.08665,19852.95275,32223.83551,43822.01321,10654.81366,8247.910665,42621.24903,35296.14133,43195.79193,2367.576584,14749.72947,5306.833791,3.698210494,4.578915272,4.691187195,4.139346389,5.685723477,3.344414652,5.597600181,4.736658944,4.420019147,3.741016495,14.05280187,15.71642493,14.19620064,14.42842886,16.96172399,12.31274404,16.75941659,14.9121066,15.32225905,13.47466994,14.13420873,15.80400668,14.27181111,14.50974041,17.05141219,12.38309982,16.6130565,14.99247632,15.40760478,13.55144422,1686.270932,2539.3217,700.4538528,470.5936601,2842.376146,1906.548989,2910.876427,149.600407,846.2585535,293.0012834
0.1875,4.8,121706.0698,204926.5895,51047.20892,34867.36262,247488.6498,120556.5265,246937.2998,11453.00711,66581.19488,20275.356,32401.45114,44089.60827,10728.66693,8297.495625,42920.96244,35496.99288,43502.75531,2383.347692,14838.90877,5337.702218,3.756191945,4.647956686,4.75801973,4.202154987,5.766148654,3.396246181,5.676359993,4.80542858,4.486933367,3.798517634,14.27545065,15.95434562,14.39995182,14.64967179,17.20314603,12.50472915,16.99075284,15.12920401,15.55415019,13.68398993,14.35575676,16.04069762,14.47446159,14.72985586,17.29152027,12.57411949,16.84479845,15.20841181,15.63829499,13.75971012,1695.571634,2555.083256,705.3417303,473.424356,2862.543559,1917.534291,2931.9116,150.6141109,851.5147581,294.7061504
0.183673469,4.9,124241.6129,209195.8935,52110.69244,35593.76601,252644.6633,123068.1208,252081.8269,11691.61143,67968.30311,20697.75925,32576.35385,44353.29547,10801.49686,8346.34723,43216.55696,35694.82462,43805.53924,2398.897187,14926.78611,5368.108226,3.813858772,4.716580611,4.824395462,4.264592046,5.846015534,3.447786118,5.75456509,4.873744275,4.553445237,3.855689636,14.49687742,16.19078895,14.60228606,14.86959112,17.44285889,12.69560858,17.22044978,15.34482739,15.78459492,13.89209845,14.57610182,16.27593446,14.67571775,14.9486685,17.52994649,12.76405078,17.07488166,15.42289669,15.86756156,13.96678352,1704.73031,2570.616071,710.1620969,476.2131959,2882.435078,1928.355236,2952.662652,151.6136905,856.6949981,296.385481
0.2,5,126777.156,213465.1974,53174.17596,36320.1694,257800.6769,125579.7151,257226.354,11930.21574,69355.41133,21120.1625,32748.6392,44613.21009,10873.33812,8394.490967,43508.17169,35889.74229,44104.28447,2414.232623,15013.40657,5398.06797,3.871219052,4.784797978,4.890326722,4.32666728,5.925339238,3.499041986,5.832230521,4.941618148,4.619565253,3.912541046,14.71711388,16.42579418,14.80324209,15.08822183,17.68090946,12.88541125,17.44855165,15.55901667,16.01363162,14.09902729,14.79527479,16.50975543,14.87561728,15.1662124,17.7667365,12.95292183,17.30335135,15.63596984,16.09544187,14.17269537,1713.751962,2585.928038,714.9172363,478.9616345,2902.060003,1939.017571,2973.13912,152.5996259,861.8018928,298.0401673
0.215686275,5.1,129312.6991,217734.5014,54237.65948,37046.57279,262956.6904,128091.3094,262370.881,12168.82006,70742.51956,21542.56575,32918.39755,44869.48008,10944.22352,8441.95095,43795.93833,36081.8459,44399.12424,2429.361154,15098.81282,5427.596733,3.928280498,4.852619219,4.95582527,4.388389959,6.004134183,3.550020966,5.909370636,5.00906176,4.685303434,3.96908002,14.93619031,16.65939874,15.00285681,15.30559729,17.91734241,13.07416473,17.67510064,15.77180991,16.24129692,14.30480677,15.01330518,16.742197,15.07419614,15.38252007,18.00193383,13.14075952,17.53025059,15.84766836,16.32197158,14.37747524,1722.641319,2601.026631,719.6093109,481.6710477,2921.427141,1949.526726,2993.350035,153.5723715,866.837921,299.6710534
0.211538462,5.2,131848.2422,222003.8053,55301.143,37772.97617,268112.704,130602.9037,267515.4081,12407.42437,72129.62779,21964.969,33085.71446,45122.22666,11014.18418,8488.750017,44079.98178,36271.23017,44690.18494,2444.289558,15183.04526,5456.708987,3.985050478,4.920054299,5.020902331,4.449768941,6.082414128,3.600729921,5.985999129,5.07608615,4.750669353,4.025314352,15.15413562,16.89163836,15.20116544,15.52174936,18.15220037,13.26189537,17.90013703,15.98324346,16.46762577,14.50946588,15.23022115,16.97329401,15.27148865,15.59762256,18.23558002,13.32758953,17.75562051,16.05802764,16.54718478,14.58115136,1731.402859,2615.918927,724.2403708,484.3427391,2940.544843,1959.887847,3013.303962,154.5323579,871.8054308,301.2789383
0.20754717,5.3,134383.7854,226273.1093,56364.62652,38499.37956,273268.7175,133114.498,272659.9352,12646.02869,73516.73601,22387.37225,33250.67099,45371.5648,11083.24961,8534.909822,44360.42054,36457.98485,44977.58649,2459.024267,15266.14219,5485.418449,4.041536046,4.987112749,5.085568627,4.510812693,6.16019222,3.651175417,6.062129085,5.142701868,4.815672164,4.081251496,15.37097745,17.1225472,15.39820159,15.7367085,18.38552404,13.44862836,18.12369932,16.19335202,16.69265158,14.7130323,15.44604968,17.20307976,15.46752758,15.81154958,18.46771475,13.51343641,17.97950039,16.26708154,16.77111405,14.78375073,1740.040828,2630.611639,728.8123615,486.9779443,2959.421036,1970.105812,3033.009031,155.4799939,876.7066493,302.8645795
0.203703704,5.4,136919.3285,230542.4132,57428.11004,39225.78295,278424.731,135626.0923,277804.4623,12884.633,74903.84424,22809.7755,33413.34406,45617.60359,11151.44787,8580.450916,44637.3672,36642.19512,45261.44283,2473.571386,15348.14,5513.738139,4.097743951,5.053803687,5.149834415,4.571529321,6.237481028,3.701363739,6.137773012,5.208919005,4.880320627,4.136898584,15.58674226,17.35215793,15.5939974,15.95050383,18.6173523,13.63438778,18.34582432,16.40216874,16.91640631,14.91553252,15.66081658,17.43158612,15.66234429,16.02432955,18.69837595,13.69832369,18.20192777,16.4748624,16.99379056,14.98529922,1748.55925,2645.11114,733.3271312,489.5778363,2978.063248,1980.185247,3052.472966,156.4156676,881.5436907,304.428696
0.2,5.5,139454.8716,234811.7171,58491.59356,39952.18634,283580.7446,138137.6866,282948.9894,13123.23732,76290.95247,23232.17875,33573.80669,45860.44671,11218.80563,8625.392823,44910.92882,36823.94189,45541.86234,2487.936724,15429.07323,5541.680421,4.153680662,5.120135847,5.213709507,4.631926587,6.314292579,3.751300908,6.212942879,5.27474722,4.944623135,4.192262452,15.8014554,17.58050182,15.7885836,16.16316324,18.84772235,13.81919673,18.56654728,16.60972538,17.13892053,15.11699191,15.87454659,17.65884362,15.85596878,16.23598969,18.92759993,13.88227388,18.42293859,16.68140122,17.21524417,15.18582157,1756.961949,2659.423484,737.7864372,492.1435293,2996.478641,1990.130548,3071.703116,157.339748,886.318564,305.9719706
0.196428571,5.6,141990.4147,239081.0211,59555.07708,40678.58973,288736.7581,140649.2809,288093.5164,13361.84163,77678.06069,23654.582,33732.12831,46100.19276,11285.34825,8669.754112,45181.20731,37003.30206,45818.94817,2502.125804,15508.97475,5569.257052,4.209352384,5.186117601,5.277203304,4.69201193,6.390638393,3.800992699,6.287650153,5.340195769,5.008587733,4.247349652,16.01514114,17.80760882,15.98198963,16.37471345,19.07666981,14.0030773,18.78590194,16.81605233,17.36022357,15.31743478,16.08726343,17.88488151,16.04842977,16.44655609,19.15542146,14.0653086,18.64256725,16.88672766,17.43550351,15.38534153,1765.25256,2673.554432,742.191952,494.676083,3014.674031,1999.945895,3090.706474,158.2525863,891.0331802,307.4950525
0.192982456,5.7,144525.9578,243350.325,60618.5606,41404.99311,293892.7716,143160.8752,293238.0435,13600.44595,79065.16892,24076.98525,33888.37497,46336.93561,11351.09992,8713.552453,45448.29975,37180.34881,46092.79859,2516.143888,15587.87584,5596.479221,4.26476507,5.25175698,5.340324816,4.75179249,6.466529512,3.850444652,6.361905819,5.405273526,5.072222138,4.302166469,16.22782281,18.03350765,16.17424368,16.5851801,19.30422879,14.18605073,19.00392068,17.02117872,17.58034352,15.51688445,16.29898986,18.10972784,16.2397548,16.65605378,19.38187386,14.24744855,18.86084673,17.09087018,17.65459602,15.58388188,1773.434539,2687.509466,746.545269,497.1765059,3032.655912,2009.635265,3109.489704,159.1545171,895.6893586,308.9985594
0.189655172,5.8,147061.501,247619.629,61682.04411,42131.3965,299048.7852,145672.4695,298382.5706,13839.05026,80452.27715,24499.3885,34042.60956,46570.76468,11416.08368,8756.804684,45712.2987,37355.15187,46363.50731,2529.995992,15665.8063,5623.357585,4.319924437,5.317061695,5.403082688,4.811275119,6.541976529,3.899662088,6.435720417,5.469989007,5.135533761,4.356718941,16.43952276,18.25822589,16.36537278,16.79458775,19.530432,14.36813737,19.22063455,17.22513247,17.79930735,15.71536329,16.50974776,18.33340957,16.42997031,16.8645068,19.60698909,14.42871366,19.07780864,17.29385608,17.87254806,15.78146448,1781.511179,2701.293811,750.8479073,499.6457589,3050.430475,2019.202446,3128.059162,160.045859,900.2888328,310.4830801
0.186440678,5.9,149597.0441,251888.9329,62745.52763,42857.79989,304204.7987,148184.0639,303527.0977,14077.65458,81839.38537,24921.79175,34194.89204,46801.76525,11480.32154,8799.526857,45973.2925,37527.77767,46631.16377,2543.686899,15742.79455,5649.902303,4.374835982,5.382039152,5.465485216,4.8704664,6.616989608,3.948650122,6.509104065,5.534350389,5.19852972,4.411012866,16.65026249,18.48179,16.55540287,17.00296004,19.75531082,14.54935678,19.43607335,17.42794042,18.01714096,15.91289281,16.71955813,18.55595256,16.61910164,17.07193824,19.83079784,14.60912303,19.29348335,17.49571157,18.08938494,15.97811036,1789.485618,2714.912449,755.1013166,502.084758,3068.00363,2028.651049,3146.420915,160.9269165,904.833256,311.9491753
0.2,6,152132.5872,256158.2369,63809.01115,43584.20328,309360.8123,150695.6582,308671.6248,14316.25889,83226.4936,25344.195,34345.27956,47030.01869,11543.83448,8841.734288,46231.3655,37698.28959,46895.8534,2557.221178,15818.86772,5676.123068,4.42950499,5.446696472,5.527540374,4.929372661,6.691578518,3.99741367,6.582066481,5.598365528,5.261216862,4.465053822,16.86006266,18.7042254,16.74435888,17.21031965,19.9788954,14.72972777,19.65026574,17.6296283,18.23386922,16.10949365,16.9284412,18.77738167,16.80717316,17.27837027,20.05332957,14.78869507,19.5079,17.69646184,18.305131,16.17383972,1797.360849,2728.370135,759.3068812,504.4943775,3085.381021,2037.984521,3164.580757,161.79798,909.3242062,313.3973805
0.213114754,6.1,154668.1303,260427.5408,64872.49467,44310.60666,314516.8258,153207.2525,313816.1518,14554.86321,84613.60183,25766.59825,34493.82673,47255.60276,11606.64259,8883.441608,46486.59835,37866.74818,47157.65786,2570.603195,15894.05171,5702.029136,4.483936547,5.511040504,5.589255823,4.987999992,6.765752646,4.045957464,6.654617004,5.662041981,5.323601769,4.518847175,17.06894316,18.92555655,16.93226475,17.41668841,20.20121468,14.90926843,19.86323924,17.83022087,18.44951606,16.3051857,17.1364164,18.99772085,16.99420828,17.48382427,20.27461261,14.96744746,19.72108661,17.8961311,18.51980966,16.36867199,1805.13973,2741.671413,763.4659243,506.8754523,3102.568043,2047.20615,3182.544228,162.659327,913.7631908,314.8282067
